"13196","ACCT 203","Survey of Accounting","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","12:00 pm - 1:15 pm","Innovation Hall 103","Lecture","Constance M Hylton"
"13197","ACCT 203","Survey of Accounting","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","12:00 pm - 1:15 pm","Innovation Hall 103","Lecture","Constance M Hylton"
"13198","ACCT 203","Survey of Accounting","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","7:20 pm - 10:00 pm","DNU Science Technology II 7","Lecture","Constance M Hylton"
"13199","ACCT 203","Recitation for Lecture 001","301","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","10:30 am - 11:45 am","DNU Student Union II SOM3","Recitation","Fariba Nasary"
"13200","ACCT 203","Recitation for Lecture 001","302","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","12:00 pm - 1:15 pm","DNU Student Union II SOM3","Recitation","Fariba Nasary"
"13201","ACCT 203","Recitation for Lecture 001","303","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","12:00 pm - 1:15 pm","DNU Student Union II SOM2","Recitation","Mikhail Edward Moylan"
"13202","ACCT 203","Recitation for Lecture 001","304","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","1:30 pm - 2:45 pm","DNU Student Union II SOM2","Recitation","Fariba Nasary"
"13203","ACCT 203","Recitation for Lecture 002","305","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","10:30 am - 11:45 am","DNU Student Union II SOM3","Recitation","Mikhail Edward Moylan"
"13204","ACCT 203","Recitation for Lecture 002","306","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","12:00 pm - 1:15 pm","DNU Student Union II SOM3","Recitation","Mikhail Edward Moylan"
"13205","ACCT 203","Recitation for Lecture 002","307","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","12:00 pm - 1:15 pm","DNU Student Union II SOM1","Recitation","Amanda Lynn Burns"
"13206","ACCT 203","Recitation for Lecture 002","308","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","1:30 pm - 2:45 pm","DNU Student Union II SOM1","Recitation","Amanda Lynn Burns"
"13207","ACCT 301","Financial Acct/Mangerl Dec-Mkg","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","1:30 pm - 2:45 pm","Robinson Hall B208","Lecture","Suning Zhang, Joseph F Moraglio"
"13208","ACCT 301","Financial Acct/Mangerl Dec-Mkg","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","3:00 pm - 4:15 pm","Robinson Hall B208","Lecture","Mikhail B Pevzner, Joseph F Moraglio"
"13209","ACCT 301","Financial Acct/Mangerl Dec-Mkg","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Robinson Hall B201","Lecture","Suning Zhang"
"13210","ACCT 301","Financial Acct/Mangerl Dec-Mkg","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","3:00 pm - 4:15 pm","Robinson Hall B201","Lecture","Suning Zhang"
"13211","ACCT 301","Financial Acct/Mangerl Dec-Mkg","005","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","7:20 pm - 10:00 pm","Enterprise Hall 178","Lecture","Suning Zhang"
"13212","ACCT 301","Financial Acct/Mangerl Dec-Mkg","006","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","7:20 pm - 10:00 pm","Enterprise Hall 178","Lecture","Paul T Harley"
"13213","ACCT 301","Financial Acct/Mangerl Dec-Mkg","007","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","7:20 pm - 10:00 pm","Fine Arts Building DNU B108","Lecture","Mikhail B Pevzner"
"13214","ACCT 301","Financial Acct/Mangerl Dec-Mkg","008","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","4:30 pm - 7:10 pm","East 201","Lecture","Mikhail B Pevzner"
"13215","ACCT 301","Financial Acct/Mangerl Dec-Mkg","009","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","7:20 pm - 10:00 pm","DNU Science Technology II 7","Lecture","Min Shen, Joseph F Moraglio"
"14603","ACCT 301","Financial Acct/Mangerl Dec-Mkg","011","Fairfax Campus","Jan 22, 2008 - May 14, 2008","S","9:00 am - 11:45 am","East 201","Lecture","Syed Hasan"
"13230","ACCT 311","Managerial and Cost Accounting","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Innovation Hall 131","Lecture","Massood Y Zadeh"
"13232","ACCT 311","Managerial and Cost Accounting","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","3:00 pm - 4:15 pm","Enterprise Hall 173","Lecture","Syed Hasan"
"13233","ACCT 311","Managerial and Cost Accounting","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","7:20 pm - 10:00 pm","Innovation Hall 133","Lecture","Tracy Renee Bolo McMichael"
"13235","ACCT 311","Managerial and Cost Accounting","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","7:20 pm - 10:00 pm","Enterprise Hall 173","Lecture","Syed Hasan"
"14604","ACCT 311","Managerial and Cost Accounting","005","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","4:30 pm - 7:10 pm","DNU Science Technology I 206","Lecture","Massood Y Zadeh"
"17702","ACCT 311","Managerial and Cost Accounting","006","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Robinson Hall B208","Lecture","David A Roe"
"13236","ACCT 331","Intermediate Financial Acct I","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","9:00 am - 10:15 am","Enterprise Hall 173","Lecture","Gopal V Krishnan"
"13238","ACCT 331","Intermediate Financial Acct I","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Innovation Hall 133","Lecture","Gopal V Krishnan"
"13239","ACCT 331","Intermediate Financial Acct I","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","3:00 pm - 4:15 pm","Innovation Hall 131","Lecture","Partha Sengupta"
"13241","ACCT 331","Intermediate Financial Acct I","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","7:20 pm - 10:00 pm","Innovation Hall 137","Lecture","Partha Sengupta"
"13242","ACCT 331","Intermediate Financial Acct I","005","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","4:30 pm - 7:10 pm","DNU Science Technology I 122","Lecture","Mark A Ingram"
"13245","ACCT 331","Intermediate Financial Acct I","006","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","7:20 pm - 10:00 pm","Enterprise Hall 277","Lecture","Mark A Ingram"
"17737","ACCT 331","Intermediate Financial Acct I","007","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","4:30 pm - 7:10 pm","DNU Science Technology I 126","Lecture","William A Gray"
"13246","ACCT 332","Intermediate Financial Acct II","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","9:00 am - 10:15 am","Enterprise Hall 173","Lecture","Phillip G Buchanan"
"14579","ACCT 332","Intermediate Financial Acct II","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","4:30 pm - 7:10 pm","DNU Student Union II SOM2","Lecture","Samuel H Phillips"
"14580","ACCT 332","Intermediate Financial Acct II","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","4:30 pm - 7:10 pm","DNU Student Union II SOM2","Lecture","Samuel H Phillips"
"14609","ACCT 332","Intermediate Financial Acct II","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","7:20 pm - 10:00 pm","Fine Arts Building DNU B108","Lecture","Vanessa L Hester"
"14727","ACCT 332","Intermediate Financial Acct II","005","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","1:30 pm - 2:45 pm","Krug Hall 242","Lecture","Phillip G Buchanan"
"13250","ACCT 351","Taxation & Mngrl Decision Mkg","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","12:00 pm - 1:15 pm","Innovation Hall 206","Lecture","Anne M Magro"
"13251","ACCT 351","Taxation & Mngrl Decision Mkg","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","1:30 pm - 2:45 pm","Innovation Hall 207","Lecture","Anne M Magro"
"13252","ACCT 351","Taxation & Mngrl Decision Mkg","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","7:20 pm - 10:00 pm","Enterprise Hall 173","Lecture","Jeffrey W Freeman"
"13254","ACCT 351","Taxation & Mngrl Decision Mkg","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","7:20 pm - 10:00 pm","Innovation Hall 203","Lecture","Jeffrey W Freeman"
"17512","ACCT 351","Taxation & Mngrl Decision Mkg","005","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","10:30 am - 11:45 am","Innovation Hall 207","Lecture","Anne M Magro"
"13255","ACCT 361","Accounting Information Systems","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","10:30 am - 11:45 am","Innovation Hall 133","Lecture","Constance M Hylton"
"13257","ACCT 361","Accounting Information Systems","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","4:30 pm - 5:45 pm","Enterprise Hall 173","Lecture","Constance M Hylton"
"13258","ACCT 361","Accounting Information Systems","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","5:55 pm - 7:10 pm","Enterprise Hall 173","Lecture","Karen A Kitching"
"13259","ACCT 361","Accounting Information Systems","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","7:20 pm - 10:00 pm","Innovation Hall 205","Lecture","Karen A Kitching"
"13261","ACCT 411","Advanced Managerial Accounting","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","7:20 pm - 10:00 pm","Innovation Hall 131","Lecture","Massood Y Zadeh"
"13264","ACCT 451","Advanced Federal Taxation","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","7:20 pm - 10:00 pm","Innovation Hall 131","Lecture","Gary D Dittmer"
"13265","ACCT 461","Assurance and Audit Services","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","10:30 am - 11:45 am","Robinson Hall B203","Lecture","Samuel H Phillips"
"13266","ACCT 461","Assurance and Audit Services","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","3:00 pm - 4:15 pm","Krug Hall 5","Lecture","Samuel H Phillips"
"13268","ACCT 461","Assurance and Audit Services","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","7:20 pm - 10:00 pm","Innovation Hall 204","Lecture","Suzanne B Hubbard, Dee Mirando-Gould"
"17400","ACCT 461","Assurance and Audit Services","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","10:30 am - 11:45 am","Enterprise Hall 173","Lecture","Keith L Jones, Joseph F Moraglio"
"13269","ACCT 472","Govt/Not-for-Profit Accounting","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","7:20 pm - 10:00 pm","Enterprise Hall 276","Lecture","David J Harr"
"13270","ACCT 742","Corporate Governance/Ethics","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","S","9:00 am - 12:00 pm","DNU Student Union II SOM1","Lecture","Charles Gregory Scates"
"17514","ACCT 792","Govt/Not-for-Profit Accounting","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","7:20 pm - 10:00 pm","Enterprise Hall 276","Lec/Sem","David J Harr"
"14477","AFAM 200","Intro African/American Studies","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Robinson Hall A246","Lecture","Mika'il A Petin"
"10824","AFAM 390","Hip Hop Culture","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","4:30 pm - 7:10 pm","David King Jr. Hall 1006","Lecture","Thomas T Stanley"
"12425","AFAM 390","Women During Enslavement Era","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Robinson Hall B113","Lec/Sem","Yevette Richards Jordan"
"14555","AFAM 390","African-Amer Exper in US","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Robinson Hall B124","Lec/Sem","Suzanne E Smith"
"14556","AFAM 390","History of South Africa","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Krug Hall 242","Lec/Sem","Benedict Carton"
"14573","AFAM 390","Racial and Ethnic Relations","005","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","12:15 pm - 1:15 pm","Robinson Hall B113","Lec/Sem","Nicole Rousseau"
"14687","AFAM 390","Contemporary Af-Amer Lit","008","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","4:30 pm - 7:10 pm","Robinson Hall A107","Lec/Sem","Keith S Clark"
"14688","AFAM 390","African American Drama","009","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","12:00 pm - 1:15 pm","Robinson Hall B102","Lec/Sem","Keith S Clark"
"17363","AFAM 390","African American Psychology","010","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","9:00 am - 10:15 am","Robinson Hall A105","Lec/Sem","Kerstin C Youman"
"10699","ANTH 114","Intro to Cultural Anthropology","001","Prince William Campus","Jan 22, 2008 - May 14, 2008","MW","12:00 pm - 1:15 pm","Prince William: Bull Run Hall 248","Lecture","Kannan P Nambiar"
"10701","ANTH 114","Intro to Cultural Anthropology","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","4:30 pm - 7:10 pm","Thompson Hall 222","Lecture","Thomas R Williams"
"10702","ANTH 114","Intro to Cultural Anthropology","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Thompson Hall 222","Lecture","Chad T Morris"
"10703","ANTH 114","Intro to Cultural Anthropology","005","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","3:00 pm - 4:15 pm","Lecture Hall 1","Lecture","Susan R Trencher"
"17176","ANTH 114","Intro to Cultural Anthropology","006","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","7:20 pm - 10:00 pm","Enterprise Hall 275","Lecture","Randa A Kayyali"
"10704","ANTH 120","Intro Arch-Material Culture","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","4:30 pm - 7:10 pm","DNU Science Technology II 15","Lecture","James E Snead"
"10705","ANTH 303","East Asia","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Robinson Hall B120","Lecture","David W Haines"
"10706","ANTH 306","People and Culture Island Asia","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","9:00 am - 10:15 am","Thompson Hall 106","Lecture","Thomas R Williams"
"10707","ANTH 315","Socialization Processes","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","12:00 pm - 1:15 pm","Robinson Hall B120","Lecture","Thomas R Williams"
"10708","ANTH 322","Historical Archaeology","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","3:00 pm - 4:15 pm","Robinson Hall B118","Lecture","Elizabeth Crowell"
"10709","ANTH 365","Race and Racism","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","10:30 am - 11:45 am","Krug Hall 204","Lecture","Amy Jo Vonarx"
"10711","ANTH 385","Gend/Class/Ethn-Lat Amer","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Krug Hall 19","Lecture","Linda J Seligmann"
"10712","ANTH 399","Museums and Anthropology","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","10:30 am - 11:45 am","Krug Hall 19","Lecture","Alexander V Benitez"
"10714","ANTH 399","War and Culture","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","3:00 pm - 4:15 pm","Robinson Hall B118","Lec/Sem","Andrew Bickford"
"11676","ANTH 399","Folklore of the Americas","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","F","2:30 pm - 5:10 pm","Robinson Hall A101","Lec/Sem","Stephen D Winick"
"11678","ANTH 399","Appalachian Folklore","004","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Innovation Hall 330","Lec/Sem","Debra Lattanzi Shutika"
"11679","ANTH 399","Traditional Arts/Artists","006","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","7:20 pm - 10:00 pm","Robinson Hall B118","Lec/Sem","Margaret R Yocom"
"14692","ANTH 399","Female Genital Cutting","007","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","4:30 pm - 7:10 pm","Robinson Hall A210","Lec/Sem","Saida Hodzic"
"14691","ANTH 399","Women's NGOs","008","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","1:30 pm - 2:45 pm","Robinson Hall A246","Lec/Sem","Saida Hodzic"
"16005","ANTH 400","The Power of the Past","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","W","7:20 pm - 10:00 pm","Robinson Hall A123","Seminar","James E Snead"
"10716","ANTH 430","Resrch Meth Archaeology","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Robinson Hall B118","Lecture","Alexander V Benitez"
"10717","ANTH 490","Theories, Methds and Issues II","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Robinson Hall A107","Lecture","Andrew Bickford"
"10004","ANTH 495","Internship","0","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","4:30 pm - 7:10 pm","Robinson Hall B124","Seminar","Linda J Seligmann"
"10720","ANTH 631","Refugees in Contemporary World","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","4:30 pm - 7:10 pm","Robinson Hall B102","Lecture","David W Haines"
"10005","ANTH 690","Internship","0","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","4:30 pm - 7:10 pm","Robinson Hall B102","Lecture","Jane M. Henrici"
"14810","ANTH 721","Culture, Power, and Conflict","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","7:20 pm - 10:00 pm","Robinson Hall B442","Lecture","Andrew Bickford"
"14873","ANTH 750","Ethnographic Genres","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","T","7:20 pm - 10:00 pm","David King Jr. Hall 2054","Lecture","Hugh Gusterson"
"12641","ARAB 110","Elementary Arabic","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","10:30 am - 12:20 pm","Robinson Hall A109","Lecture","Sana Nail Hilmi"
"12642","ARAB 110","Elementary Arabic","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","2:30 pm - 4:20 pm","East 121","Lecture","Lama A Hamdan"
"12643","ARAB 110","Elementary Arabic","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","7:20 pm - 10:00 pm","West 1004","Lecture","Rana Kanaan"
"12644","ARAB 202","Intermediate Arabic II","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","12:30 pm - 1:20 pm","Robinson Hall A109","Lecture","Sana Nail Hilmi"
"12645","ARAB 202","Intermediate Arabic II","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","7:20 pm - 8:35 pm","West 1007","Lecture","John A Samaha"
"14499","ARAB 210","Intermediate Arabic","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","1:30 pm - 2:20 pm","Krug Hall 7","Lecture","Abdullah Daouk"
"14500","ARAB 210","Intermediate Arabic","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","5:55 pm - 7:10 pm","West 1007","Lecture","John A Samaha"
"18305","ARAB 210","Intermediate Arabic","005","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","1:30 pm - 2:20 pm","East 121","Lecture","Lama A Hamdan"
"12646","ARAB 331","Reading and Conversation II","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Thompson Hall 117","Lecture","Sana Nail Hilmi"
"12140","ARTH 101","Introduction to Visual Arts","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","8:30 am - 9:20 am","Fine Arts Building DNU B110","Lecture","Lisa Passaglia Bauman"
"12143","ARTH 102","Symbols/Stories in Western Art","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","3:30 pm - 4:20 pm","Fine Arts Building DNU B110","Lecture","Christopher A Gregg"
"17309","ARTH 102","Symbols/Stories in Western Art","003","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","2:30 pm - 3:20 pm","Innovation Hall 204","Lecture","Christopher A Gregg"
"12144","ARTH 103","Introduction to Architecture","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","9:30 am - 10:20 am","Fine Arts Building DNU B110","Lecture","Lawrence E Butler"
"12146","ARTH 103","Introduction to Architecture","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","11:30 am - 12:20 pm","Fine Arts Building DNU B110","Lecture","Lisa Passaglia Bauman"
"12147","ARTH 200","Survey of Western Art","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","10:30 am - 11:20 am","Fine Arts Building DNU B110","Lecture","Christopher A Gregg"
"12148","ARTH 200","Survey of Western Art","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MWF","12:30 pm - 1:20 pm","Fine Arts Building DNU B110","Lecture","Christopher A Gregg"
"12150","ARTH 201","Survey of Western Art","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","10:30 am - 11:45 am","DNU Science Technology I 131","Lecture","Margaret Richardson"
"12152","ARTH 201","Survey of Western Art","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Fine Arts Building DNU B110","Lecture","Margaret Richardson"
"12155","ARTH 321","Greek Art","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","9:00 am - 10:15 am","Fine Arts Building DNU B110","Lecture","Carol C Mattusch"
"12160","ARTH 321","Greek Art","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","12:00 pm - 1:15 pm","Fine Arts Building DNU B110","Lecture","Carol C Mattusch"
"12161","ARTH 334","Western Medieval Art","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","MW","12:00 pm - 1:15 pm","Innovation Hall 134","Lecture","Lawrence E Butler"
"12162","ARTH 334","Western Medieval Art","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","F","1:30 pm - 4:10 pm","Innovation Hall 137","Lecture","Lawrence E Butler"
"12163","ARTH 344","Baroque Art:1600-1750","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","R","4:30 pm - 7:10 pm","Fine Arts Building DNU B110","Lecture","Sheila Ffolliott"
"12164","ARTH 344","Baroque Art:1600-1750","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","1:30 pm - 2:45 pm","Innovation Hall 136","Lecture","Sheila Ffolliott"
"12166","ARTH 374","Art Now","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","M","4:30 pm - 7:10 pm","Fine Arts Building DNU B110","Lecture","Margaret Richardson"
"12167","ARTH 374","Art Now","002","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","10:30 am - 11:45 am","Fine Arts Building DNU B110","Lecture","Ellen Todd"
"12169","ARTH 383","Arts of Southeast Asia","001","Fairfax Campus","Jan 22, 2008 - May 14, 2008","TR","3:00 pm - 4:15 pm","Fine Arts Building DNU B110","Lecture","Robert D DeCaroli"
