"72807","ACCT 203","Survey of Accounting","001","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","M","12:00 pm - 1:15 pm","Lecture Hall 1","Lecture","Constance M Hylton"
"72809","ACCT 203","Survey of Accounting","002","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","T","12:00 pm - 1:15 pm","DNU Science Technology II 7","Lecture","Constance M Hylton"
"72811","ACCT 203","Survey of Accounting","003","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","M","7:20 pm - 10:00 pm","Enterprise Hall 178","Lecture","Paul T Harley"
"72812","ACCT 203","Recitation for Lecture 001","301","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","W","10:30 am - 11:45 am","DNU Student Union II SOM3","Recitation","Nikkita Irene Manns"
"72813","ACCT 203","Recitation for Lecture 001","302","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","W","12:00 pm - 1:15 pm","DNU Student Union II SOM3","Recitation","Nikkita Irene Manns"
"72814","ACCT 203","Recitation for Lecture 001","303","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","W","12:00 pm - 1:15 pm","DNU Student Union II SOM2","Recitation","Melissa A Brickman"
"72815","ACCT 203","Recitation for Lecture 001","304","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","W","1:30 pm - 2:45 pm","DNU Student Union II SOM2","Recitation","Melissa A Brickman"
"72816","ACCT 203","Recitation for Lecture 002","305","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","R","9:00 am - 10:15 am","DNU Student Union II SOM3","Recitation","Justin Brenner Cole"
"72817","ACCT 203","Recitation for Lecture 002","306","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","R","10:30 am - 11:45 am","DNU Student Union II SOM3","Recitation","Justin Brenner Cole"
"72818","ACCT 203","Recitation for Lecture 002","307","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","R","12:00 pm - 1:15 pm","DNU Student Union II SOM3","Recitation","Justin Brenner Cole"
"72819","ACCT 203","Recitation for Lecture 002","308","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","R","3:00 pm - 4:15 pm","DNU Student Union II SOM4","Recitation","Nikkita Irene Manns"
"72838","ACCT 301","Financial Acct/Mangerl Dec-Mkg","001","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","MW","1:30 pm - 2:45 pm","Robinson Hall B201","Lecture","Ling L Lisic"
"72839","ACCT 301","Financial Acct/Mangerl Dec-Mkg","002","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","MW","3:00 pm - 4:15 pm","Robinson Hall B201","Lecture","Ling L Lisic"
"72840","ACCT 301","Financial Acct/Mangerl Dec-Mkg","003","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","TR","1:30 pm - 2:45 pm","Robinson Hall B201","Lecture","Suning Zhang"
"72841","ACCT 301","Financial Acct/Mangerl Dec-Mkg","004","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","TR","3:00 pm - 4:15 pm","Robinson Hall B201","Lecture","Suning Zhang"
"72842","ACCT 301","Financial Acct/Mangerl Dec-Mkg","005","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","M","7:20 pm - 10:00 pm","East 201","Lecture","Andrew M Shirley"
"72843","ACCT 301","Financial Acct/Mangerl Dec-Mkg","006","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","T","7:20 pm - 10:00 pm","Robinson Hall B208","Lecture","Suning Zhang"
"72844","ACCT 301","Financial Acct/Mangerl Dec-Mkg","007","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","W","7:20 pm - 10:00 pm","Fine Arts Building DNU B108","Lecture","Syed Hasan"
"72845","ACCT 301","Financial Acct/Mangerl Dec-Mkg","008","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","R","4:30 pm - 7:10 pm","Robinson Hall B208","Lecture","Melisa Galasso"
"72846","ACCT 301","Financial Acct/Mangerl Dec-Mkg","009","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","R","7:20 pm - 10:00 pm","Robinson Hall B208","Lecture","Vanessa L Hester"
"73539","ACCT 301","Financial Acct/Mangerl Dec-Mkg","010","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","F","1:30 pm - 4:15 pm","Robinson Hall B208","Lecture","Syed Hasan"
"77999","ACCT 301","Financial Acct/Mangerl Dec-Mkg","011","Fairfax Campus","Aug 25, 2008 - Dec 17, 2008","MW","7:30 am - 8:45 am","Fine Arts Building DNU B106","Lecture","William A Gray"
